"sample","pop","count"
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","root",2167928
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC",1927832
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC",1630916
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",1508441
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1360009
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",1223388
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",1220939
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",1056211
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",959758
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",236249
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",723509
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",195461
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1069
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",194392
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",3450
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",190942
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",103093
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",87849
"2025_08_30_AB_09-INF614-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",76728
