"sample","pop","count"
"2025_07_26_AB_02-INF052-00_PPD.fcs","root",2363512
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC",2136616
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC",1875394
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB",1732620
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1017713
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",877252
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",857900
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",652155
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",587543
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",135278
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",452265
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",184930
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1370
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",183560
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",2787
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",180773
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",117252
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",63521
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",50747
"2025_07_26_AB_02-INF052-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",12774
"2025_07_26_AB_02-INF100-00_PPD.fcs","root",2049112
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC",1821676
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC",1717636
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB",1597085
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1447451
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",1339176
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",1269688
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",314717
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",281032
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",19454
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",261578
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",211987
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1513
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",210474
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",3544
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",206930
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",130281
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",76649
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",70216
"2025_07_26_AB_02-INF100-00_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",6433
"2025_07_26_AB_02-INF100-04_PPD.fcs","root",1063496
"2025_07_26_AB_02-INF100-04_PPD.fcs","/singletsFSC",946587
"2025_07_26_AB_02-INF100-04_PPD.fcs","/singletsFSC/singletsSSC",796056
"2025_07_26_AB_02-INF100-04_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB",767297
"2025_07_26_AB_02-INF100-04_PPD.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",745037
