"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_04-B3_05",92904,230.346420288086,445.925262451172,426.978149414062,482.208557128906,768.245574951172,1317.31201171875,2577.39892578125,1904.33227539062,1895.99768066406,720.466247558594,419.723266601562,242.191818237305,201.013000488281,235.662155151367,181.660125732422,149.566009521484,415.559509277344,1440.69189453125,2344.9580078125,2533.26245117188,4010.14416503906,3890.7119140625,5478.63720703125,4114.390625,2807.44384765625,3187.6708984375,1519.11242675781,851.131408691406,762.882995605469,665.468322753906,547.692321777344,326.1494140625,1331.88830566406,1697.59899902344,2469.984375,1703.80969238281,1524.66906738281,1225.46423339844,803.407348632812,625.342102050781,607.147094726562,380.855697631836,256.126586914062,208.482971191406,193.505249023438,239.564071655273,651.849975585938,605.987487792969,600.739990234375,620.624450683594,480.840515136719,457.214935302734,473.860443115234,241.95442199707,194.341346740723,109.269752502441,175.830688476562,218.779769897461,205.044876098633,218.009994506836,173.560623168945,113.804557800293,123.287117004395,80.2166900634766
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_04-B3_06",54932,209.919342041016,408.533599853516,394.495788574219,442.714416503906,713.000610351562,1223.38977050781,2418.2431640625,1767.298828125,1813.3154296875,694.404205322266,412.638626098633,240.902114868164,196.341430664062,233.37744140625,177.186065673828,146.859390258789,378.877960205078,1319.88232421875,2151.96447753906,2317.20166015625,3714.515625,3635.86267089844,5044.77416992188,3926.74035644531,2689.43676757812,3056.3671875,1466.85461425781,825.261901855469,734.4892578125,644.437438964844,528.273559570312,313.753540039062,1336.32647705078,1709.06530761719,2718.4921875,1709.15502929688,1528.2490234375,1226.32800292969,803.117553710938,624.833740234375,609.083679199219,382.038360595703,257.517425537109,210.793212890625,190.887985229492,238.24626159668,647.263061523438,613.760131835938,610.960021972656,624.317810058594,486.75910949707,465.897109985352,480.139190673828,245.721176147461,194.307723999023,112.783683776855,183.972793579102,222.788650512695,210.075271606445,218.919998168945,178.059646606445,114.665267944336,127.799911499023,79.0231781005859
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_03-B3_05",42125,200.592514038086,385.741882324219,372.504638671875,417.131439208984,668.50244140625,1150.30859375,2245.6767578125,1427.69567871094,1675.12524414062,647.190368652344,397.89306640625,232.145736694336,188.758590698242,227.396850585938,174.225296020508,141.88053894043,376.338470458984,1321.62292480469,2172.23291015625,2373.86547851562,3802.8056640625,3709.52392578125,5352.56298828125,3968.70532226562,2717.32421875,3092.68237304688,1495.17810058594,843.479370117188,757.60693359375,666.304016113281,550.128356933594,326.424865722656,1254.21984863281,1624.47387695312,2409.609375,1651.79211425781,1481.67321777344,1194.79699707031,787.976684570312,618.297790527344,601.4091796875,378.382843017578,254.457550048828,209.883117675781,192.575439453125,239.078567504883,637.515747070312,607.895324707031,608.580017089844,637.599670410156,495.199188232422,471.673675537109,494.767028808594,253.085006713867,201.30012512207,118.595184326172,200.25700378418,243.095932006836,223.543716430664,232.699996948242,191.68342590332,124.706848144531,137.326934814453,87.3777694702148
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_04-B3_04",33341,228.638687133789,444.802185058594,423.346557617188,480.783508300781,769.996704101562,1328.6923828125,2593.94091796875,1936.65759277344,1852.90063476562,696.910827636719,395.723602294922,229.091186523438,186.185836791992,224.977737426758,171.659286499023,143.217147827148,418.451690673828,1476.9951171875,2436.04150390625,2657.7314453125,4169.18212890625,3995.80517578125,5632.7197265625,4080.32739257812,2761.76586914062,3107.06591796875,1458.0078125,806.763610839844,725.047790527344,632.459533691406,519.92138671875,312.031890869141,1226.80334472656,1562.74291992188,2051.52807617188,1579.61328125,1414.34094238281,1137.85388183594,733.498596191406,574.289306640625,556.079345703125,347.776763916016,233.664215087891,189.02082824707,176.389739990234,221.947021484375,603.185241699219,550.448059082031,544.320007324219,559.258056640625,436.643829345703,411.694061279297,426.345428466797,215.4853515625,171.985870361328,96.4979629516602,154.053787231445,192.229141235352,177.458908081055,194.479995727539,156.388320922852,93.2113571166992,109.498016357422,70.1032333374023
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_05-B3_05",28111,217.27571105957,423.067474365234,410.434326171875,471.554626464844,760.863586425781,1321.15124511719,2643.02197265625,2183.27001953125,1954.9833984375,734.681945800781,417.825012207031,240.902114868164,198.507949829102,232.302276611328,179.094116210938,146.892807006836,379.371765136719,1346.55920410156,2190.123046875,2360.33178710938,3747.69262695312,3637.95336914062,5023.6474609375,3838.21875,2610.3759765625,2955.53979492188,1394.91430664062,774.751403808594,694.571350097656,604.186218261719,499.667449951172,293.713531494141,1269.96838378906,1614.88244628906,2278.29370117188,1604.43823242188,1432.20458984375,1147.42834472656,744.220336914062,574.071472167969,559.306945800781,345.483093261719,235.47233581543,187.830688476562,175.838729858398,213.762725830078,602.540161132812,557.867431640625,549.570007324219,563.590637207031,436.363647460938,414.392120361328,425.938140869141,210.463012695312,170.30500793457,92.1731262207031,152.438293457031,195.515121459961,176.095840454102,192.529998779297,152.459609985352,94.2314529418945,105.110572814941,67.3393020629883
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_05-B3_06",25458,204.205017089844,403.31462097168,399.136138916016,449.568206787109,725.601531982422,1269.66528320312,2553.06262207031,2075.8369140625,1914.92077636719,726.921691894531,414.401321411133,237.915451049805,195.5966796875,229.547180175781,174.949035644531,150.635299682617,363.394119262695,1263.43823242188,2070.28735351562,2222.80749511719,3562.63098144531,3481.95886230469,4732.91064453125,3733.18139648438,2543.91979980469,2885.79370117188,1368.03100585938,764.291259765625,676.938049316406,593.392211914062,485.816802978516,286.620330810547,1310.09106445312,1661.50512695312,2566.65625,1642.64422607422,1458.13226318359,1170.64477539062,759.252532958984,584.202117919922,564.829711914062,353.905151367188,238.671310424805,191.996154785156,177.801681518555,221.70426940918,611.463256835938,564.827514648438,566.545013427734,577.263122558594,447.885604858398,424.250350952148,435.916290283203,219.828994750977,172.254806518555,94.8761444091797,155.44310760498,196.862358093262,179.795608520508,193.049987792969,153.029907226562,98.5668640136719,111.566375732422,67.5277557373047
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_03-B3_04",21740,215.535148620605,415.536285400391,404.516235351562,454.657653808594,726.700225830078,1254.06872558594,2435.94213867188,1557.54187011719,1733.94049072266,659.448791503906,384.605102539062,220.13117980957,182.326705932617,213.82292175293,163.763870239258,137.469741821289,407.623596191406,1448.47119140625,2417.58349609375,2697.03369140625,4260.29931640625,4083.72570800781,5850.69580078125,4163.8662109375,2809.29833984375,3155.37890625,1477.4501953125,829.579345703125,737.057861328125,641.547393798828,528.830383300781,310.516815185547,1207.76202392578,1549.07708740234,2114.77807617188,1570.68054199219,1406.38537597656,1135.11828613281,738.4248046875,577.085205078125,561.745544433594,349.281982421875,234.707366943359,192.381195068359,179.799057006836,220.109024047852,603.113525390625,555.853576660156,553,573.285675048828,447.920623779297,421.275588989258,436.798706054688,223.324264526367,181.028915405273,101.701286315918,161.097351074219,200.312622070312,185.767166137695,203.189987182617,161.521011352539,102.200958251953,115.640434265137,69.883373260498
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_03-B3_06",21590,179.114532470703,346.401351928711,340.123168945312,375.465789794922,608.004150390625,1055.63208007812,2076.173828125,1308.47692871094,1590.19268798828,622.845184326172,395.384613037109,228.582099914551,189.097106933594,231.966293334961,180.212646484375,138.739517211914,343.9599609375,1213.45910644531,2009.73071289062,2184.4619140625,3540.796875,3471.95007324219,4921.23388671875,3792.58752441406,2608.38403320312,2978.53930664062,1470.455078125,825.9990234375,743.028198242188,652.236938476562,540.175384521484,317.747741699219,1248.06372070312,1624.94256591797,2643.88586425781,1664.56335449219,1493.82348632812,1205.12731933594,798.80712890625,622.727722167969,607.434020996094,380.891540527344,257.72607421875,210.968246459961,194.297317504883,241.783538818359,640.095886230469,619.978332519531,626.884979248047,656.208435058594,513.1650390625,486.478363037109,510.311218261719,261.534729003906,207.41845703125,122.379417419434,222.680099487305,264.027557373047,244.119598388672,253.337493896484,208.887405395508,132.995132446289,144.597549438477,91.7121124267578
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_04-B3_07",9618,173.268844604492,333.056625366211,331.582244873047,373.599655151367,605.635040283203,1050.93597412109,2129.64562988281,1537.98999023438,1619.61737060547,626.416259765625,378.062805175781,219.180877685547,177.959800720215,214.461303710938,162.974334716797,134.462387084961,320.43440246582,1125.08093261719,1853.79534912109,2006.71264648438,3260.939453125,3217.64904785156,4361.94750976562,3506.52026367188,2410.1484375,2745.73193359375,1317.76196289062,741.089447021484,661.803955078125,580.717895507812,477.951843261719,280.319076538086,1247.38366699219,1613.54833984375,2758.67028808594,1598.48303222656,1427.53979492188,1142.42517089844,742.98876953125,577.520935058594,565.582794189453,348.672729492188,237.558624267578,188.495758056641,177.698364257812,215.808807373047,588.743469238281,568.183898925781,569.659973144531,589.657135009766,451.983093261719,437.775177001953,448.643539428711,229.907600402832,189.567695617676,103.965065002441,174.699836730957,209.513336181641,200.955673217773,209.787490844727,163.517051696777,108.353416442871,119.808502197266,78.0809288024902
"INF124_04_Unstained","2025_07_31_AB_04","NA","V7_10-UV8_05-B3_07",7044,183.416694641113,349.572372436523,349.134826660156,392.464569091797,660.811370849609,1139.57946777344,2332.02807617188,1871.734375,1771.07080078125,675.2783203125,385.689819335938,225.425727844238,184.797904968262,211.739791870117,162.711151123047,140.109535217285,315.708114624023,1124.76123046875,1837.64447021484,1970.79357910156,3215.94299316406,3164.31420898438,4229.19653320312,3401.44738769531,2351.38525390625,2660.21374511719,1254.8056640625,695.282531738281,622.337310791016,540.60595703125,440.54118347168,262.276184082031,1266.60388183594,1615.35125732422,2683.70471191406,1579.00335693359,1394.92230224609,1113.01782226562,715.967041015625,555.770874023438,540.873779296875,330.825164794922,225.040893554688,182.335083007812,169.020065307617,210.745635986328,581.576354980469,551.437316894531,539,552.972259521484,425.507095336914,407.197326660156,418.030288696289,204.219024658203,160.186218261719,92.1731224060059,146.913291931152,181.61547088623,166.327163696289,183.072494506836,147.707122802734,92.7013053894043,109.184623718262,63.8215789794922
