"sample","pop","count"
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","root",1324344
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC",1197859
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC",1022143
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",939295
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",873622
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",759069
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",753945
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",602942
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",554398
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",62024
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",492374
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",208055
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1836
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",206219
"2025_08_05_AB_05-INF019-00_Ctrl(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",3041
