"sample","pop","count"
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","root",1271392
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC",1149523
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC",966376
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",895883
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",834677
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",760841
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",756606
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",602679
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",566527
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",61996
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",504531
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",216135
"2025_08_05_AB_05-INF019-00_PPD(Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1901
