"sample","pop","count"
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","root",1229248
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC",1096279
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC",962417
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB",891568
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",687720
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",589856
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",585316
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",423432
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",360436
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",92184
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",268252
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",70040
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",997
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",69043
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",692
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",68351
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",47089
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",21262
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",18536
"2025_07_31_AB_04-INF124-00_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",2726
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","root",1105296
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC",993220
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC",820093
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB",766344
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",689596
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",653664
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",646846
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",482090
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",439443
"2025_07_31_AB_04-INF124-04_Ctrl.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",124497
