"sample","pop","count"
"2025_07_31_AB_04-INF124-00_SEB.fcs","root",1004008
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC",900404
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC",794342
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB",737214
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",601085
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",515871
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",511427
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",388022
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",351686
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",95016
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",256670
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",69374
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",967
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",68407
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",412
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",67995
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",45456
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",22539
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",17769
"2025_07_31_AB_04-INF124-00_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",4770
"2025_07_31_AB_04-INF124-04_SEB.fcs","root",1571248
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC",1425147
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC",1204162
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB",1120656
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",985662
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",886792
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",878758
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",627446
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",488940
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",147657
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",341283
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",255776
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",2294
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",253482
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",1029
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",252453
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",124355
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",128098
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",113864
"2025_07_31_AB_04-INF124-04_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",14234
"2025_07_31_AB_04-INF124-09_SEB.fcs","root",1109328
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC",998592
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC",812606
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB",756059
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",684063
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",660933
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",652656
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",448918
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",405730
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",165268
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",240462
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",229141
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",764
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",228377
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",1389
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",226988
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",152111
"2025_07_31_AB_04-INF124-09_SEB.fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",74877
