"sample","pop","count"
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","root",1421024
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC",1265409
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC",1081320
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",999289
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",912401
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",830144
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",823888
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",604142
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",449189
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",44203
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",404986
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",287341
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",827
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",286514
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",2606
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",283908
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",241013
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",42895
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",40360
"2025_08_28_AB_08-INF166-00_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",2535
"2025_08_28_AB_08-INF166-04_PPD (Unmixed).fcs","root",895072
"2025_08_28_AB_08-INF166-04_PPD (Unmixed).fcs","/singletsFSC",775403
"2025_08_28_AB_08-INF166-04_PPD (Unmixed).fcs","/singletsFSC/singletsSSC",609274
"2025_08_28_AB_08-INF166-04_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",585499
"2025_08_28_AB_08-INF166-04_PPD (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",580022
