"sample","pop","count"
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","root",1550664
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC",1380306
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",1200328
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",1097863
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1006028
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",881924
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",874884
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",620906
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",487454
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",52835
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",434619
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",328840
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",835
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",328005
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",1978
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",326027
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",270313
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",55714
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",46697
"2025_08_28_AB_08-INF166-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",9017
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","root",775352
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC",679787
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",538754
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",516822
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",511111
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",499167
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",490339
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",406600
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",390572
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",172058
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",218514
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",201010
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",2038
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",198972
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",737
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",198235
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",128698
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",69537
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",58299
"2025_08_28_AB_08-INF166-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",11238
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","root",1043248
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC",923970
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",742880
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",716921
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",703382
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",691235
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",680411
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",573086
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",542105
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",173818
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",368287
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",351974
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",2738
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",349236
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",1719
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",347517
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",239636
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",107881
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",91241
"2025_08_28_AB_08-INF166-09_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",16640
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","root",1582712
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC",1412403
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",1263938
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",1177939
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",1024741
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",887563
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",864290
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",726424
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",205317
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",30092
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",175225
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",136480
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1555
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",134925
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",1650
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",133275
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",72814
"2025_08_28_AB_08-INF199-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",60461
