"sample","pop","count"
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","root",1142328
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC",1017218
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC",889137
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",819646
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",739495
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",667031
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",661739
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",457739
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",349039
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",34301
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",314738
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",225650
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",874
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",224776
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",1938
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",222838
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",190181
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",32657
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",30676
"2025_08_28_AB_08-INF166-00_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",1981
"2025_08_28_AB_08-INF166-04_Ctrl (Unmixed).fcs","root",910864
"2025_08_28_AB_08-INF166-04_Ctrl (Unmixed).fcs","/singletsFSC",805652
"2025_08_28_AB_08-INF166-04_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC",630109
"2025_08_28_AB_08-INF166-04_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",604513
"2025_08_28_AB_08-INF166-04_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",598027
"2025_08_28_AB_08-INF166-04_Ctrl (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",584375
