"sample","pop","count"
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","root",1304808
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC",1167431
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",967694
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",900086
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",867533
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",807481
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",798012
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",634749
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",594855
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",68748
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",526107
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",187955
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1724
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-",186231
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2+",947
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-",185284
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4+",145399
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-",39885
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8+",32973
"2025_08_22_AB_07-INF013-00_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2-/Va7.2-/CD4-/CD8-",6912
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","root",1108496
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC",975841
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC",843244
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB",746237
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45",653038
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes",576774
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris",565544
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes",339517
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live",304077
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump+",40956
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-",263121
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells",205771
"2025_08_22_AB_07-INF013-04_SEB (Unmixed).fcs","/singletsFSC/singletsSSC/singletsSSCB/CD45/NotMonocytes/nonDebris/lymphocytes/live/Dump-/Tcells/Vd2+",1837
