"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_06-UV8_04",129580,206.650466918945,384.084686279297,376.355499267578,423.909729003906,696.385620117188,1199.08337402344,2552.86633300781,1917.51440429688,1994.66723632812,756.557312011719,505.429260253906,283.532836914062,239.720825195312,287.571258544922,213.521392822266,169.255767822266,399.924743652344,1377.08715820312,2291.12817382812,2500.17211914062,4010.14416503906,3868.71435546875,5514.9931640625,4330.220703125,2986.07666015625,3420.86181640625,1706.02648925781,949.077026367188,865.257690429688,760.348327636719,615.239013671875,357.149230957031,1592.9072265625,1976.85949707031,3000.56567382812,2045.76159667969,1800.95788574219,1457.85986328125,968.2666015625,748.749816894531,722.782470703125,443.565673828125,290.867553710938,237.617233276367,215.200836181641,285.701721191406,762.148803710938,746.106567382812,755.964996337891,872.991760253906,649.973571777344,627.193603515625,675.097290039062,323.152893066406,278.9638671875,151.267395019531,332.130462646484,379.311798095703,362.988128662109,362.569976806641,292.13720703125,184.807189941406,204.543014526367,117.397720336914
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_06-UV8_03",104945,174.868194580078,321.568511962891,311.533874511719,347.365753173828,576.544128417969,999.247619628906,2179.8349609375,1572.18884277344,1856.31433105469,774.542785644531,632.379638671875,361.594329833984,310.892181396484,370.233734130859,272.364837646484,215.191833496094,370.230133056641,1358.90222167969,2360.62744140625,2674.92236328125,4353.255859375,4216.03955078125,6143.314453125,4867.2880859375,3404.24829101562,3969.40991210938,2151.703125,1205.92578125,1110.38159179688,973.989562988281,790.524353027344,457.007781982422,1691.82861328125,2195.548828125,3357.85620117188,2439.46142578125,2197.9482421875,1829.57995605469,1282.97680664062,984.554748535156,962.466064453125,588.935913085938,389.631744384766,326.723693847656,287.669219970703,373.764739990234,894.107421875,965.973693847656,1033.19995117188,1303.30773925781,958.534118652344,929.201354980469,1027.00610351562,493.890563964844,416.966247558594,242.379302978516,577.497436523438,645.237365722656,602.491516113281,580.579956054688,473.693176269531,305.037048339844,329.726104736328,194.909103393555
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_05-UV8_04",95542,220.965637207031,408.932556152344,393.972991943359,443.452880859375,726.466186523438,1251.40832519531,2616.97314453125,1954.3701171875,1984.716796875,743.171203613281,477.504241943359,264.458709716797,222.757522583008,269.493041992188,203.055938720703,160.375671386719,420.661560058594,1435.76220703125,2374.43493652344,2580.09497070312,4076.32763671875,3901.49243164062,5642.87036132812,4298.46142578125,2956.7421875,3380.49487304688,1667.61791992188,926.690490722656,845.611694335938,740.571899414062,600.968322753906,351.433197021484,1486.8994140625,1834.19201660156,2582.25317382812,1909.20770263672,1686.54016113281,1362.08544921875,896.583435058594,694.411499023438,671.939392089844,410.305419921875,268.749908447266,217.512237548828,196.325988769531,268.630401611328,727.456848144531,693.949035644531,699.125,799.188781738281,595.581451416016,571.289306640625,612.156982421875,292.411987304688,249.877113342285,134.640151977539,294.013946533203,335.560211181641,324.877960205078,325.194976806641,261.656066894531,160.773971557617,181.412048339844,101.38037109375
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_05-UV8_03",57984,195.552947998047,351.504913330078,339.573913574219,381.430541992188,623.7939453125,1074.203125,2268.48803710938,1532.67626953125,1803.39263916016,716.227264404297,521.289611816406,300.027587890625,253.873825073242,305.851104736328,227.277847290039,178.336151123047,388.357238769531,1360.3583984375,2306.8525390625,2557.32836914062,4091.28112792969,3939.92810058594,5837.68359375,4438.28247070312,3082.25537109375,3557.05541992188,1834.76379394531,1032.65808105469,948.805328369141,833.430633544922,679.00439453125,397.987945556641,1499.46148681641,1905.7421875,2686.00463867188,2054.76477050781,1829.77935791016,1506.46716308594,1025.23620605469,798.402526855469,777.177734375,476.037445068359,317.888595581055,260.174072265625,234.420104980469,308.185913085938,772.757141113281,788.581665039062,816.47998046875,970.874755859375,728.77734375,708.351684570312,763.702514648438,374.014541625977,321.602020263672,184.116348266602,401.935348510742,454.858825683594,430.768432617188,425.034973144531,348.283294677734,224.267562866211,243.376731872559,141.392333984375
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_07-UV8_04",44577,175.459182739258,323.154541015625,329.285858154297,368.198211669922,613.835754394531,1064.46508789062,2310.22729492188,1738.27758789062,1853.52001953125,709.946105957031,488.687805175781,277.016418457031,232.000991821289,281.657196044922,208.255752563477,164.782333374023,350.833435058594,1219.2470703125,2043.30249023438,2244.74682617188,3656.47314453125,3555.74462890625,4979.29931640625,4019.9580078125,2780.94116210938,3187.7021484375,1592.03527832031,889.075500488281,807.985717773438,709.65380859375,575.42041015625,333.940734863281,1575.79992675781,1960.34240722656,3164.58422851562,2011.54248046875,1773.83618164062,1429.70361328125,951.813537597656,731.896179199219,708.717224121094,438.046203613281,285.512023925781,231.242477416992,210.654342651367,278.415191650391,740.717224121094,733.385192871094,748.02001953125,861.413391113281,649.343139648438,620.828247070312,664.776977539062,325.324432373047,276.341033935547,150.726669311523,340.205993652344,383.647552490234,364.416442871094,365.169982910156,293.467987060547,187.548370361328,206.862380981445,117.837409973145
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_06-UV8_05",44357,195.355941772461,368.092193603516,366.807067871094,415.291748046875,693.226501464844,1208.34143066406,2601.7890625,2147.84497070312,2027.10864257812,745.77978515625,465.439544677734,255.159194946289,216.62907409668,257.732147216797,195.091674804688,151.295288085938,366.350799560547,1268.68762207031,2104.35375976562,2285.56298828125,3660.62890625,3534.349609375,4935.041015625,3907.44604492188,2681.25854492188,3064.39428710938,1490.18408203125,822.477294921875,740.925476074219,650.463745117188,519.312377929688,300.952972412109,1479.74157714844,1819.69445800781,2699.984375,1842.52697753906,1610.88854980469,1290.50659179688,836.714538574219,640.436401367188,621.885681152344,378.622161865234,241.763641357422,196.846832275391,180.895446777344,243.509185791016,687.102294921875,652.746032714844,648.970031738281,740.870910644531,547.213439941406,524.102783203125,557.567993164062,259.770965576172,224.82551574707,113.957481384277,262.487091064453,301.465515136719,290.013946533203,289.574981689453,232.315612792969,140.565658569336,155.146789550781,86.6192932128906
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_07-UV8_03",37118,152.147811889648,270.683227539062,270.953094482422,300.475799560547,510.373733520508,897.306671142578,2011.41418457031,1471.70446777344,1779.30017089844,754.738189697266,650.815551757812,373.201721191406,319.018310546875,381.860229492188,277.663375854492,219.030975341797,330.202407836914,1248.72668457031,2195.43383789062,2512.4443359375,4131.06616210938,4026.84497070312,5747.7275390625,4713.47412109375,3315.17980957031,3867.35363769531,2135.96252441406,1195.32897949219,1097.7470703125,955.675476074219,777.054229736328,447.366271972656,1701.59906005859,2238.39233398438,3652.43579101562,2498.9326171875,2255.55493164062,1876.78308105469,1323.78332519531,1011.32437133789,991.960083007812,602.447906494141,398.012802124023,333.623840332031,290.734664916992,378.587738037109,912.958679199219,999.685241699219,1078.42004394531,1369.26159667969,1005.74633789062,971.440887451172,1079.62609863281,515.74169921875,428.567321777344,249.408721923828,626.984252929688,702.685974121094,645.925415039062,617.304992675781,506.10710144043,322.567901611328,346.839263916016,202.258239746094
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_05-UV8_05",25547,209.539764404297,385.73681640625,379.583129882812,433.002716064453,713.623596191406,1245.37341308594,2644.07299804688,2210.24755859375,2021.24731445312,740.905822753906,453.645965576172,251.765228271484,212.904586791992,254.842315673828,188.048889160156,148.758117675781,384.0546875,1326.3681640625,2194.01416015625,2390.7822265625,3774.73828125,3605.73486328125,5108.9921875,3960.1416015625,2716.91333007812,3100.7744140625,1505.89038085938,826.266845703125,754.740173339844,652.065368652344,527.178649902344,306.737884521484,1398.21374511719,1719.51000976562,2347.94067382812,1756.5126953125,1546.95349121094,1239.52294921875,800.691772460938,614.647521972656,596.482116699219,365.862823486328,230.913497924805,188.860870361328,175.384552001953,234.834747314453,666.960876464844,621.084045410156,621.320007324219,707.698669433594,522.136352539062,496.980865478516,524.502319335938,244.705871582031,210.904220581055,107.941932678223,249.178604125977,287.407196044922,272.744262695312,278.199981689453,222.112991333008,131.768356323242,150.069259643555,79.2073440551758
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_07-UV8_05",22502,170.337249755859,329.99430847168,332.782440185547,378.716217041016,640.207763671875,1113.12109375,2436.22790527344,1983.66381835938,1913.29125976562,707.268859863281,441.106842041016,242.737243652344,208.333648681641,244.358291625977,182.618713378906,142.615509033203,331.507263183594,1150.87585449219,1916.65649414062,2084.28588867188,3390.6494140625,3277.85021972656,4513.2822265625,3660.84497070312,2518.37292480469,2865.69262695312,1392.37933349609,763.002075195312,684.070068359375,602.032379150391,481.094879150391,272.923736572266,1491.62359619141,1830.83819580078,2888.65612792969,1832.3759765625,1598.66564941406,1272.7919921875,822.472137451172,630.992614746094,605.559936523438,366.400436401367,240.998565673828,188.895896911621,174.075698852539,236.812515258789,672.587554931641,636.63232421875,637.384979248047,724.533447265625,538.492492675781,512.167755126953,543.275756835938,257.260101318359,221.563758850098,113.349166870117,259.838302612305,296.177215576172,281.379119873047,283.887481689453,226.422164916992,138.334457397461,153.266220092773,82.8505020141602
"INF134_00_Unstained","2025_07_29_AB_03","NA","V7_10-B3_04-UV8_04",13962,216.33618927002,404.736190795898,382.340057373047,435.615264892578,715.718231201172,1230.2177734375,2547.52124023438,1900.142578125,1889.19873046875,696.834533691406,428.262680053711,237.44263458252,201.494155883789,237.234527587891,182.256698608398,147.356002807617,412.797088623047,1412.92443847656,2339.4013671875,2535.005859375,3966.57824707031,3775.83142089844,5518.86401367188,4092.80615234375,2798.45935058594,3198.5234375,1563.74328613281,864.162536621094,784.938110351562,692.453857421875,557.843139648438,324.6435546875,1325.060546875,1639.84564208984,2050.91711425781,1697.29272460938,1510.03173828125,1207.01000976562,780.904602050781,610.216186523438,588.947143554688,358.192901611328,226.601257324219,184.657730102539,174.006820678711,241.323226928711,659.50634765625,609.952880859375,607.355010986328,692.426635742188,518.633941650391,491.272811889648,516.218902587891,247.725677490234,211.913009643555,109.327533721924,238.874221801758,282.742980957031,271.218551635742,276.022491455078,220.465362548828,134.318298339844,146.778266906738,83.1331596374512
